customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
155DDCB1-CD,Male,0,Yes,Yes,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,33.9,813.6,Yes
6285E3FF-GH,Female,1,No,Yes,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),39.75,1590.0,No
1BD02B68-EF,Female,0,Yes,Yes,62,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),65.9,4085.8,No
0CBA6B9B-GH,Male,0,Yes,No,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.66,1039.74,Yes
ED3AE573-CD,Female,1,Yes,Yes,66,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Electronic check,75.71,4996.86,Yes
DE48D4D4-AB,Male,0,Yes,No,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,91.87,3950.41,No
F063B1C4-CD,Female,0,Yes,No,41,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,93.3,3825.3,No
9DCD5D10-AB,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),44.61,624.54,No
C606D739-GH,Female,1,No,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,53.05,1909.8,No
598EA94F-AB,Female,1,No,No,35,No,No phone service,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,106.23,3718.05,Yes
8165AEF4-EF,Female,0,No,Yes,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),55.19,938.23,Yes
4DF2BE4C-AB,Female,1,No,Yes,42,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,61.93,2601.06,Yes
FF9489E6-AB,Male,1,No,No,13,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),40.28,523.64,Yes
E1026CC0-AB,Female,1,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,33.74,2193.1,Yes
06E798A4-GH,Male,1,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),97.45,5164.85,Yes
531D4BB1-GH,Male,1,No,No,48,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),42.04,2017.92,Yes
002ADDDE-AB,Male,0,Yes,Yes,29,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,56.53,1639.37,Yes
470E1C15-GH,Male,0,No,No,46,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,118.15,5434.9,No
293EC5CE-GH,Female,0,Yes,Yes,22,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),116.66,2566.52,Yes
1F55F6E8-EF,Female,1,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),112.93,564.65,No
7675BD14-GH,Female,1,Yes,No,5,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,117.69,588.45,No
7DC254D6-GH,Female,0,No,No,12,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),53.11,637.32,Yes
04DF4EA7-GH,Female,0,Yes,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),86.28,258.84,No
21E9BEFD-EF,Male,1,Yes,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,40.55,1054.3,No
91FFE453-GH,Male,0,No,Yes,66,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,115.94,7652.04,Yes
6604BA80-GH,Male,1,No,No,11,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,66.35,729.85,No
83411D12-CD,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,57.49,114.98,Yes
6B416390-GH,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,82.79,3973.92,Yes
2D73E3FD-CD,Female,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,89.46,4741.38,Yes
7C83B4F1-AB,Female,1,Yes,No,6,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),100.45,602.7,Yes
093DA771-AB,Female,1,Yes,No,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),117.26,4104.1,Yes
EA42A3E1-CD,Female,0,No,Yes,36,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,79.74,2870.64,Yes
E8FC0CB4-GH,Female,1,Yes,No,7,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),53.44,374.08,No
56E50483-CD,Female,0,No,Yes,34,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,72.96,2480.64,No
35A85EFC-GH,Female,0,Yes,No,47,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,79.14,3719.58,No
F030B5C5-EF,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,104.38,521.9,Yes
8E446E20-EF,Male,1,Yes,Yes,15,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,34.13,511.95,Yes
9E2C6A19-GH,Male,0,No,No,12,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),45.82,549.84,Yes
4E941526-CD,Male,1,No,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),32.02,448.28,No
6A64A4E3-GH,Female,0,Yes,Yes,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,112.32,3594.24,No
AAB18B97-CD,Female,0,No,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),83.54,5764.26,Yes
90F085E8-CD,Female,1,No,Yes,11,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),87.4,961.4,Yes
039BFEAB-GH,Male,1,No,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,67.13,2752.33,Yes
044D8937-AB,Female,0,Yes,No,46,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.61,3616.06,No
E9179BA3-EF,Female,1,No,No,12,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),100.14,1201.68,No
80D3B5C7-EF,Female,1,No,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),116.04,7542.6,Yes
0BD1ACD4-EF,Female,0,No,No,42,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,91.76,3853.92,No
C19ED55B-GH,Male,1,Yes,Yes,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.66,659.18,Yes
BEBEBF9A-AB,Female,0,No,No,59,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),116.31,6862.29,No
6E3FDEA6-CD,Male,0,Yes,Yes,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),84.22,4042.56,Yes
80164D26-EF,Female,1,Yes,No,61,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,100.92,6156.12,Yes
7DE4CBBB-CD,Male,0,No,Yes,68,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),40.6,2760.8,Yes
734524E5-AB,Female,0,Yes,No,48,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),82.24,3947.52,No
22A364D8-GH,Male,0,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,60.05,2221.85,No
84069280-EF,Female,0,Yes,Yes,35,No,No phone service,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,71.29,2495.15,Yes
653DC555-EF,Male,1,Yes,Yes,22,No,No phone service,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,58.76,1292.72,No
93149166-AB,Male,0,No,No,65,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),87.83,5708.95,Yes
93DA1665-CD,Female,1,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,41.22,865.62,No
D623136F-AB,Male,0,No,Yes,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,90.16,2524.48,Yes
CBB6FA21-EF,Male,1,No,No,18,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,103.88,1869.84,No
225810C1-AB,Female,1,Yes,Yes,21,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),118.23,2482.83,Yes
B7104999-AB,Male,0,No,Yes,52,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,91.99,4783.48,Yes
A55F3635-CD,Male,1,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,37.26,1490.4,No
66DC5724-GH,Male,1,No,No,14,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),20.03,280.42,No
3A93E97C-CD,Female,0,No,No,71,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),114.63,8138.73,No
D088A325-GH,Female,0,Yes,No,53,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),31.68,1679.04,No
F632C015-CD,Male,1,No,No,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,63.99,2559.6,Yes
95C933BC-AB,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,65.97,2770.74,Yes
99E8EC37-AB,Female,1,No,Yes,9,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,103.58,932.22,No
2403AD55-AB,Female,1,No,No,37,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,41.27,1526.99,No
74B7F9A7-CD,Male,1,Yes,Yes,7,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),92.63,648.41,No
7A6BD3E8-GH,Female,0,No,Yes,57,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),92.05,5246.85,Yes
B854E5E8-CD,Male,1,Yes,Yes,62,No,No phone service,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),34.7,2151.4,No
DE047E16-CD,Female,0,Yes,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),23.18,741.76,Yes
87965724-CD,Male,1,Yes,Yes,15,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),35.92,538.8,No
9FC46621-AB,Male,0,No,No,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),110.48,2872.48,Yes
3EE14150-CD,Male,1,Yes,Yes,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,85.5,3591.0,Yes
EE136944-AB,Female,1,No,No,5,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),37.09,185.45,Yes
894A7894-CD,Female,1,Yes,No,21,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),49.34,1036.14,Yes
F65E0EC7-EF,Female,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.1,506.1,Yes
3B27122A-CD,Female,1,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),67.44,404.64,No
EAC69A10-GH,Male,0,Yes,Yes,7,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),86.49,605.43,No
260E85A6-AB,Male,1,Yes,No,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,79.46,715.14,Yes
522D03B6-CD,Male,0,Yes,No,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.77,866.95,No
005E419E-GH,Female,1,No,Yes,10,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),119.47,1194.7,Yes
16E8B98B-CD,Female,0,Yes,No,62,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,18.31,1135.22,Yes
20B908D0-CD,Male,0,No,No,9,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),26.05,234.45,No
EABD12A3-AB,Female,0,No,Yes,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),115.99,6263.46,No
875EBAB1-AB,Male,1,Yes,No,17,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,84.63,1438.71,Yes
72695271-EF,Female,1,Yes,Yes,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),114.55,2520.1,Yes
EFA35139-GH,Male,0,Yes,Yes,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),77.19,2161.32,No
9A5A4166-EF,Male,0,Yes,No,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),109.19,5131.93,Yes
BF8F6D83-GH,Male,0,No,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),79.53,2465.43,Yes
EB538DA0-AB,Female,1,Yes,No,62,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),71.44,4429.28,No
9D2690EF-GH,Male,0,No,Yes,47,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),113.93,5354.71,No
493D3043-CD,Male,1,Yes,Yes,64,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),74.46,4765.44,No
78F266F7-GH,Female,0,No,No,46,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,106.08,4879.68,No
85012B7A-AB,Male,1,No,No,72,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,No,Mailed check,91.65,6598.8,No
E8044770-CD,Male,0,No,No,53,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),61.0,3233.0,Yes
DFB11696-EF,Male,0,Yes,Yes,0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,58.49,0.0,Yes
8CB4F904-GH,Male,1,No,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,71.89,934.57,Yes
0E5C2F6B-EF,Male,0,Yes,No,52,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,95.15,4947.8,No
338AAE60-AB,Male,0,No,No,38,No,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,50.86,1932.68,No
4CDE3253-EF,Male,0,Yes,Yes,41,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),47.38,1942.58,Yes
A89EC62E-EF,Male,1,Yes,Yes,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,117.07,234.14,Yes
B279BA30-CD,Male,1,No,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.4,276.0,Yes
C651A567-EF,Male,0,No,No,66,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,108.58,7166.28,No
0FC18FA0-GH,Female,0,Yes,No,14,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.99,685.86,Yes
DC9F6805-GH,Female,0,No,Yes,58,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),66.65,3865.7,No
DB00B261-EF,Female,1,No,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),55.74,501.66,No
EE9BCC09-CD,Female,0,No,Yes,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),83.41,3336.4,No
FBB2EDBA-EF,Female,1,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),45.05,2567.85,No
4C43087A-AB,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,39.83,2549.12,No
39636CC6-EF,Female,0,No,No,8,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),99.2,793.6,No
D28F9226-GH,Female,0,Yes,Yes,4,No,No phone service,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,90.73,362.92,Yes
ACEF17C2-AB,Male,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,92.36,2586.08,No
BEF36D9C-AB,Female,0,Yes,No,56,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,116.51,6524.56,No
3E7D85F6-EF,Male,0,No,Yes,56,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),81.96,4589.76,Yes
E49ED883-EF,Male,0,Yes,Yes,68,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,104.48,7104.64,Yes
68001F57-CD,Female,1,Yes,Yes,72,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,117.28,8444.16,No
5218F47D-CD,Male,1,Yes,Yes,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,86.07,3873.15,No
3EE62DB0-CD,Female,1,No,No,67,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),62.8,4207.6,Yes
A298ADBA-CD,Female,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),119.08,7263.88,Yes
C48E0E45-GH,Male,0,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),112.05,7395.3,Yes
9C39D746-GH,Female,1,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),61.03,2746.35,Yes
6902A29A-GH,Male,1,Yes,Yes,38,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),97.61,3709.18,Yes
5B803B29-GH,Female,1,No,No,29,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,94.5,2740.5,Yes
1441B631-EF,Male,0,Yes,Yes,36,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,82.88,2983.68,Yes
27E38E9C-CD,Male,1,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),76.89,2076.03,Yes
FB6D9B32-EF,Male,0,Yes,No,64,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,46.69,2988.16,Yes
2474E67E-CD,Male,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),73.95,665.55,Yes
C648FC16-EF,Female,1,Yes,Yes,26,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),49.34,1282.84,Yes
E24DDA84-EF,Male,0,Yes,No,49,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,87.88,4306.12,Yes
DB627FBA-AB,Female,0,Yes,No,18,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,104.74,1885.32,Yes
BCF791AC-EF,Male,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,65.82,724.02,Yes
409A7510-GH,Female,0,Yes,Yes,7,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),111.55,780.85,No
9DA148A1-AB,Female,0,No,Yes,58,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),74.8,4338.4,No
D574E118-GH,Female,1,Yes,Yes,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),73.96,4955.32,No
D918FDDE-GH,Female,1,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),87.76,3598.16,No
12B371F5-AB,Male,1,No,No,20,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),110.6,2212.0,No
861A996E-CD,Male,1,Yes,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.95,383.2,Yes
E5C96D9D-EF,Female,0,No,No,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),47.75,573.0,No
93F5451D-AB,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),64.08,1409.76,Yes
A10DB2C1-CD,Male,0,No,Yes,47,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Mailed check,75.76,3560.72,No
C0BA1F41-EF,Male,1,Yes,No,6,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,48.73,292.38,No
C68E11B6-EF,Male,1,No,Yes,11,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),106.9,1175.9,No
4C88517E-EF,Male,0,No,No,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),99.72,498.6,No
8B7C3252-EF,Female,0,Yes,Yes,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),89.18,3121.3,Yes
4B7C153B-CD,Female,1,No,No,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.19,1186.64,Yes
9ABA8B71-GH,Female,1,Yes,No,40,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),103.5,4140.0,Yes
F2D96138-CD,Female,1,No,Yes,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),112.24,1234.64,No
198AC5EB-GH,Female,0,Yes,No,63,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,41.46,2611.98,Yes
E69B065A-EF,Female,0,Yes,No,37,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),75.02,2775.74,Yes
2D2B0F48-GH,Female,0,No,No,58,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,89.71,5203.18,No
1386F414-EF,Male,0,No,Yes,70,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,57.83,4048.1,Yes
08D58A0D-GH,Male,0,Yes,No,11,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),110.32,1213.52,No
C55F4033-EF,Male,1,Yes,No,18,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),64.74,1165.32,Yes
04C8C218-GH,Male,1,Yes,No,57,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,56.2,3203.4,No
99737B3A-GH,Male,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,81.6,408.0,Yes
F9F7ED67-EF,Female,0,Yes,Yes,55,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),31.83,1750.65,Yes
8C455D04-EF,Male,0,No,Yes,68,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,41.69,2834.92,No
F9696C35-CD,Male,1,Yes,Yes,27,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,19.23,519.21,Yes
02314453-AB,Male,0,Yes,No,71,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Electronic check,54.68,3882.28,Yes
C0B7BF35-EF,Male,0,Yes,Yes,46,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),36.8,1692.8,Yes
D693D83B-EF,Male,1,No,No,25,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),59.09,1477.25,No
